종목,date,series,value
현대차,2026-03-10,20일 이동평균,
현대차,2026-03-11,종가,530000.0
현대차,2026-03-11,5일 이동평균,532600.0
현대차,2026-03-11,20일 이동평균,
현대차,2026-03-12,종가,521000.0
현대차,2026-03-12,5일 이동평균,527200.0
현대차,2026-03-12,20일 이동평균,
현대차,2026-03-13,종가,517000.0
현대차,2026-03-13,5일 이동평균,520000.0
현대차,2026-03-13,20일 이동평균,
현대차,2026-03-16,종가,506000.0
현대차,2026-03-16,5일 이동평균,519800.0
현대차,2026-03-16,20일 이동평균,
현대차,2026-03-17,종가,522000.0
현대차,2026-03-17,5일 이동평균,519200.0
현대차,2026-03-17,20일 이동평균,537700.0
현대차,2026-03-18,종가,545000.0
현대차,2026-03-18,5일 이동평균,522200.0
현대차,2026-03-18,20일 이동평균,539650.0
현대차,2026-03-19,종가,522000.0
현대차,2026-03-19,5일 이동평균,522400.0
현대차,2026-03-19,20일 이동평균,540800.0
현대차,2026-03-20,종가,517000.0
현대차,2026-03-20,5일 이동평균,522400.0
현대차,2026-03-20,20일 이동평균,541000.0
현대차,2026-03-23,종가,485000.0
현대차,2026-03-23,5일 이동평균,518200.0
현대차,2026-03-23,20일 이동평균,539800.0
현대차,2026-03-24,종가,492000.0
현대차,2026-03-24,5일 이동평균,512200.0
현대차,2026-03-24,20일 이동평균,538250.0
현대차,2026-03-25,종가,501000.0
현대차,2026-03-25,5일 이동평균,503400.0
현대차,2026-03-25,20일 이동평균,537100.0
현대차,2026-03-26,종가,490000.0
현대차,2026-03-26,5일 이동평균,497000.0
현대차,2026-03-26,20일 이동평균,533000.0
현대차,2026-03-27,종가,495000.0
현대차,2026-03-27,5일 이동평균,492600.0
현대차,2026-03-27,20일 이동평균,527300.0
현대차,2026-03-30,종가,469500.0
현대차,2026-03-30,5일 이동평균,489500.0
현대차,2026-03-30,20일 이동평균,517075.0
현대차,2026-03-31,종가,445500.0
현대차,2026-03-31,5일 이동평균,480200.0
현대차,2026-03-31,20일 이동평균,509600.0
현대차,2026-04-01,종가,488000.0
현대차,2026-04-01,5일 이동평균,477600.0
현대차,2026-04-01,20일 이동평균,508950.0
현대차,2026-04-02,종가,465500.0
현대차,2026-04-02,5일 이동평균,472700.0
현대차,2026-04-02,20일 이동평균,504825.0
현대차,2026-04-03,종가,471000.0
현대차,2026-04-03,5일 이동평균,467900.0
현대차,2026-04-03,20일 이동평균,500725.0
현대차,2026-04-06,종가,469000.0
현대차,2026-04-06,5일 이동평균,467800.0
현대차,2026-04-06,20일 이동평균,498825.0
현대차,2026-04-07,종가,473000.0
현대차,2026-04-07,5일 이동평균,473300.0
현대차,2026-04-07,20일 이동평균,496225.0
현대차,2026-04-08,종가,508000.0
현대차,2026-04-08,5일 이동평균,477300.0
현대차,2026-04-08,20일 이동평균,495125.0
현대차,2026-04-09,종가,489500.0
현대차,2026-04-09,5일 이동평균,482100.0
현대차,2026-04-09,20일 이동평균,493550.0
현대차,2026-04-10,종가,489500.0
현대차,2026-04-10,5일 이동평균,485800.0
현대차,2026-04-10,20일 이동평균,492175.0
현대차,2026-04-13,종가,478500.0
현대차,2026-04-13,5일 이동평균,487700.0
현대차,2026-04-13,20일 이동평균,490800.0
현대차,2026-04-14,종가,491500.0
현대차,2026-04-14,5일 이동평균,491400.0
현대차,2026-04-14,20일 이동평균,489275.0
현대차,2026-04-15,종가,508000.0
현대차,2026-04-15,5일 이동평균,491400.0
현대차,2026-04-15,20일 이동평균,487425.0
현대차,2026-04-16,종가,534000.0
현대차,2026-04-16,5일 이동평균,500300.0
현대차,2026-04-16,20일 이동평균,488025.0
현대차,2026-04-17,종가,538000.0
현대차,2026-04-17,5일 이동평균,510000.0
현대차,2026-04-17,20일 이동평균,489075.0
현대차,2026-04-20,종가,527000.0
현대차,2026-04-20,5일 이동평균,519700.0
현대차,2026-04-20,20일 이동평균,491175.0
현대차,2026-04-21,종가,546000.0
현대차,2026-04-21,5일 이동평균,530600.0
현대차,2026-04-21,20일 이동평균,493875.0
현대차,2026-04-22,종가,541000.0
현대차,2026-04-22,5일 이동평균,537200.0
현대차,2026-04-22,20일 이동평균,495875.0
현대차,2026-04-23,종가,532000.0
현대차,2026-04-23,5일 이동평균,536800.0
현대차,2026-04-23,20일 이동평균,497975.0
현대차,2026-04-24,종가,513000.0
현대차,2026-04-24,5일 이동평균,531800.0
현대차,2026-04-24,20일 이동평균,498875.0
현대차,2026-04-27,종가,524000.0
현대차,2026-04-27,5일 이동평균,531200.0
현대차,2026-04-27,20일 이동평균,501600.0
현대차,2026-04-28,종가,555000.0
현대차,2026-04-28,5일 이동평균,533000.0
현대차,2026-04-28,20일 이동평균,507075.0
현대차,2026-04-29,종가,556000.0
현대차,2026-04-29,5일 이동평균,536000.0
현대차,2026-04-29,20일 이동평균,510475.0
현대차,2026-04-30,종가,531000.0
현대차,2026-04-30,5일 이동평균,535800.0
현대차,2026-04-30,20일 이동평균,513750.0
현대차,2026-05-04,종가,539000.0
현대차,2026-05-04,5일 이동평균,541000.0
현대차,2026-05-04,20일 이동평균,517150.0
현대차,2026-05-06,종가,550000.0
현대차,2026-05-06,5일 이동평균,546200.0
현대차,2026-05-06,20일 이동평균,521200.0
현대차,2026-05-07,종가,572000.0
현대차,2026-05-07,5일 이동평균,549600.0
현대차,2026-05-07,20일 이동평균,526150.0
현대차,2026-05-08,종가,613000.0
현대차,2026-05-08,5일 이동평균,561000.0
현대차,2026-05-08,20일 이동평균,531400.0
현대차,2026-05-11,종가,646000.0
현대차,2026-05-11,5일 이동평균,584000.0
현대차,2026-05-11,20일 이동평균,539225.0
현대차,2026-05-12,종가,646000.0
현대차,2026-05-12,5일 이동평균,605400.0
현대차,2026-05-12,20일 이동평균,547050.0
현대차,2026-05-13,종가,710000.0
현대차,2026-05-13,5일 이동평균,637400.0
현대차,2026-05-13,20일 이동평균,558625.0
현대차,2026-05-14,종가,712000.0
현대차,2026-05-14,5일 이동평균,665400.0
현대차,2026-05-14,20일 이동평균,569650.0
현대차,2026-05-15,종가,700000.0
현대차,2026-05-15,5일 이동평균,682800.0
현대차,2026-05-15,20일 이동평균,579250.0
현대차,2026-05-18,종가,663000.0
현대차,2026-05-18,5일 이동평균,686200.0
현대차,2026-05-18,20일 이동평균,585700.0
현대차,2026-05-19,종가,604000.0
현대차,2026-05-19,5일 이동평균,677800.0
현대차,2026-05-19,20일 이동평균,589000.0
현대차,2026-05-20,종가,592000.0
현대차,2026-05-20,5일 이동평균,654200.0
현대차,2026-05-20,20일 이동평균,592250.0
현대차,2026-05-21,종가,666000.0
현대차,2026-05-21,5일 이동평균,645000.0
현대차,2026-05-21,20일 이동평균,598250.0
현대차,2026-05-22,종가,655000.0
현대차,2026-05-22,5일 이동평균,636000.0
현대차,2026-05-22,20일 이동평균,603950.0
현대차,2026-05-26,종가,689000.0
현대차,2026-05-26,5일 이동평균,641200.0
현대차,2026-05-26,20일 이동평균,611800.0
현대차,2026-05-27,종가,681000.0
현대차,2026-05-27,5일 이동평균,656600.0
현대차,2026-05-27,20일 이동평균,620200.0
현대차,2026-05-28,종가,677000.0
현대차,2026-05-28,5일 이동평균,673600.0
현대차,2026-05-28,20일 이동평균,627850.0
현대차,2026-05-29,종가,723000.0
현대차,2026-05-29,5일 이동평균,685000.0
현대차,2026-05-29,20일 이동평균,636250.0
현대차,2026-06-01,종가,750000.0
현대차,2026-06-01,5일 이동평균,704000.0
현대차,2026-06-01,20일 이동평균,645950.0
현대차,2026-06-02,종가,729000.0
현대차,2026-06-02,5일 이동평균,712000.0
현대차,2026-06-02,20일 이동평균,655850.0
현대차,2026-06-04,종가,700000.0
현대차,2026-06-04,5일 이동평균,715800.0
현대차,2026-06-04,20일 이동평균,663900.0
현대차,2026-06-05,종가,700000.0
현대차,2026-06-05,5일 이동평균,720400.0
현대차,2026-06-05,20일 이동평균,671400.0
현대차,2026-06-08,종가,639000.0
현대차,2026-06-08,5일 이동평균,703600.0
현대차,2026-06-08,20일 이동평균,674750.0
현대차,2026-06-09,종가,639000.0
현대차,2026-06-09,5일 이동평균,681400.0
현대차,2026-06-09,20일 이동평균,676050.0
현대차,2026-06-10,종가,602000.0
현대차,2026-06-10,5일 이동평균,656000.0
현대차,2026-06-10,20일 이동평균,673850.0
현대차,2026-06-11,종가,597000.0
현대차,2026-06-11,5일 이동평균,635400.0
현대차,2026-06-11,20일 이동평균,671400.0
현대차,2026-06-12,종가,607000.0
현대차,2026-06-12,5일 이동평균,616800.0
현대차,2026-06-12,20일 이동평균,666250.0
현대차,2026-06-15,종가,647000.0
현대차,2026-06-15,5일 이동평균,618400.0
현대차,2026-06-15,20일 이동평균,663000.0
현대차,2026-06-16,종가,640000.0
현대차,2026-06-16,5일 이동평균,618600.0
현대차,2026-06-16,20일 이동평균,660000.0
현대차,2026-06-17,종가,618000.0
현대차,2026-06-17,5일 이동평균,621800.0
현대차,2026-06-17,20일 이동평균,657750.0
현대차,2026-06-18,종가,601000.0
현대차,2026-06-18,5일 이동평균,622600.0
현대차,2026-06-18,20일 이동평균,657600.0
현대차,2026-06-19,종가,613000.0
현대차,2026-06-19,5일 이동평균,623800.0
현대차,2026-06-19,20일 이동평균,658650.0
현대차,2026-06-22,종가,581000.0
현대차,2026-06-22,5일 이동평균,610600.0
현대차,2026-06-22,20일 이동평균,654400.0
현대차,2026-06-23,종가,511000.0
현대차,2026-06-23,5일 이동평균,584800.0
현대차,2026-06-23,20일 이동평균,647200.0
현대차,2026-06-24,종가,509000.0
현대차,2026-06-24,5일 이동평균,563000.0
현대차,2026-06-24,20일 이동평균,638200.0
현대차,2026-06-25,종가,503000.0
현대차,2026-06-25,5일 이동평균,543400.0
현대차,2026-06-25,20일 이동평균,629300.0
현대차,2026-06-26,종가,480500.0
현대차,2026-06-26,5일 이동평균,516900.0
현대차,2026-06-26,20일 이동평균,619475.0
현대차,2026-06-29,종가,497000.0
현대차,2026-06-29,5일 이동평균,500100.0
현대차,2026-06-29,20일 이동평균,608175.0
현대차,2026-06-30,종가,495000.0
현대차,2026-06-30,5일 이동평균,496900.0
현대차,2026-06-30,20일 이동평균,595425.0
현대차,2026-07-01,종가,487500.0
현대차,2026-07-01,5일 이동평균,492600.0
현대차,2026-07-01,20일 이동평균,583350.0
현대차,2026-07-02,종가,482000.0
현대차,2026-07-02,5일 이동평균,488400.0
현대차,2026-07-02,20일 이동평균,572450.0
현대차,2026-07-03,종가,492000.0
현대차,2026-07-03,5일 이동평균,490700.0
현대차,2026-07-03,20일 이동평균,562050.0
현대차,2026-07-06,종가,502000.0
현대차,2026-07-06,5일 이동평균,491700.0
현대차,2026-07-06,20일 이동평균,555200.0
현대차,2026-07-07,종가,479500.0
현대차,2026-07-07,5일 이동평균,488600.0
현대차,2026-07-07,20일 이동평균,547225.0
현대차,2026-07-08,종가,462500.0
현대차,2026-07-08,5일 이동평균,483600.0
현대차,2026-07-08,20일 이동평균,540250.0
현대차,2026-07-09,종가,445500.0
현대차,2026-07-09,5일 이동평균,476300.0
현대차,2026-07-09,20일 이동평균,532675.0
현대차,2026-07-10,종가,457500.0
현대차,2026-07-10,5일 이동평균,469400.0
현대차,2026-07-10,20일 이동평균,525200.0
현대차,2026-07-13,종가,444000.0
현대차,2026-07-13,5일 이동평균,457800.0
현대차,2026-07-13,20일 이동평균,515050.0
현대차,2026-07-14,종가,424500.0
현대차,2026-07-14,5일 이동평균,446800.0
현대차,2026-07-14,20일 이동평균,504275.0
현대차,2026-07-15,종가,434000.0
현대차,2026-07-15,5일 이동평균,441100.0
현대차,2026-07-15,20일 이동평균,495075.0
현대차,2026-07-16,종가,425000.0
현대차,2026-07-16,5일 이동평균,437000.0
현대차,2026-07-16,20일 이동평균,486275.0
현대차,2026-07-20,종가,399000.0
현대차,2026-07-20,5일 이동평균,425300.0
현대차,2026-07-20,20일 이동평균,475575.0
현대차,2026-07-21,종가,399000.0
현대차,2026-07-21,5일 이동평균,416300.0
현대차,2026-07-21,20일 이동평균,466475.0
현대차,2026-07-22,종가,418000.0
현대차,2026-07-22,5일 이동평균,415000.0
현대차,2026-07-22,20일 이동평균,461825.0
현대차,2026-07-23,종가,432000.0
현대차,2026-07-23,5일 이동평균,414600.0
현대차,2026-07-23,20일 이동평균,457975.0
현대차,2026-07-24,종가,401000.0
현대차,2026-07-24,5일 이동평균,409800.0
현대차,2026-07-24,20일 이동평균,452875.0
현대차,2026-07-27,종가,403000.0
현대차,2026-07-27,5일 이동평균,410600.0
현대차,2026-07-27,20일 이동평균,449000.0
현대차,2026-07-28,종가,364000.0
현대차,2026-07-28,5일 이동평균,403600.0
현대차,2026-07-28,20일 이동평균,442350.0
현대차,2026-07-29,종가,353500.0
현대차,2026-07-29,5일 이동평균,390700.0
현대차,2026-07-29,20일 이동평균,435275.0
현대차,2026-07-30,종가,351000.0
현대차,2026-07-30,5일 이동평균,374500.0
현대차,2026-07-30,20일 이동평균,428450.0
현대차,2026-07-31,종가,388000.0
현대차,2026-07-31,5일 이동평균,371900.0
현대차,2026-07-31,20일 이동평균,423750.0
현대차,2026-08-03,종가,393000.0
현대차,2026-08-03,5일 이동평균,369900.0
현대차,2026-08-03,20일 이동평균,418800.0
현대차,2026-08-04,종가,392500.0
현대차,2026-08-04,5일 이동평균,375600.0
현대차,2026-08-04,20일 이동평균,413325.0
현대차,2026-08-05,종가,404500.0
현대차,2026-08-05,5일 이동평균,385800.0
현대차,2026-08-05,20일 이동평균,409575.0
현대차,2026-08-06,종가,400000.0
현대차,2026-08-06,5일 이동평균,395600.0
현대차,2026-08-06,20일 이동평균,406450.0
현대차,2026-08-07,종가,395500.0
현대차,2026-08-07,5일 이동평균,397100.0
현대차,2026-08-07,20일 이동평균,403950.0
현대차,2026-08-10,종가,408000.0
현대차,2026-08-10,5일 이동평균,400100.0
현대차,2026-08-10,20일 이동평균,401475.0
현대차,2026-08-11,종가,403000.0
현대차,2026-08-11,5일 이동평균,402200.0
현대차,2026-08-11,20일 이동평균,399425.0
현대차,2026-08-12,종가,409500.0
현대차,2026-08-12,5일 이동평균,403200.0
현대차,2026-08-12,20일 이동평균,398675.0
현대차,2026-08-13,종가,418500.0
현대차,2026-08-13,5일 이동평균,406900.0
현대차,2026-08-13,20일 이동평균,397900.0
현대차,2026-08-14,종가,453000.0
현대차,2026-08-14,5일 이동평균,418400.0
현대차,2026-08-14,20일 이동평균,399300.0
현대차,2026-08-18,종가,435000.0
현대차,2026-08-18,5일 이동평균,423800.0
현대차,2026-08-18,20일 이동평균,401100.0
현대차,2026-08-19,종가,414000.0
현대차,2026-08-19,5일 이동평균,426000.0
현대차,2026-08-19,20일 이동평균,401850.0
현대차,2026-08-20,종가,417500.0
현대차,2026-08-20,5일 이동평균,427600.0
현대차,2026-08-20,20일 이동평균,401825.0
현대차,2026-08-21,종가,415000.0
현대차,2026-08-21,5일 이동평균,426900.0
현대차,2026-08-21,20일 이동평균,400975.0
현대차,2026-08-24,종가,414000.0
현대차,2026-08-24,5일 이동평균,419100.0
현대차,2026-08-24,20일 이동평균,401625.0
현대차,2026-08-25,종가,421000.0
현대차,2026-08-25,5일 이동평균,416300.0
현대차,2026-08-25,20일 이동평균,402525.0
현대차,2026-08-26,종가,408000.0
현대차,2026-08-26,5일 이동평균,415100.0
현대차,2026-08-26,20일 이동평균,404725.0
현대차,2026-08-27,종가,398000.0
현대차,2026-08-27,5일 이동평균,411200.0
현대차,2026-08-27,20일 이동평균,406950.0
현대차,2026-08-28,종가,399500.0
현대차,2026-08-28,5일 이동평균,408100.0
현대차,2026-08-28,20일 이동평균,409375.0
현대차,2026-08-31,종가,403500.0
현대차,2026-08-31,5일 이동평균,406000.0
현대차,2026-08-31,20일 이동평균,410150.0
현대차,2026-09-01,종가,400500.0
현대차,2026-09-01,5일 이동평균,401900.0
현대차,2026-09-01,20일 이동평균,410525.0
현대차,2026-09-02,종가,378000.0
현대차,2026-09-02,5일 이동평균,395900.0
현대차,2026-09-02,20일 이동평균,409800.0
현대차,2026-09-03,종가,383500.0
현대차,2026-09-03,5일 이동평균,393000.0
현대차,2026-09-03,20일 이동평균,408750.0
현대차,2026-09-04,종가,383500.0
현대차,2026-09-04,5일 이동평균,389800.0
현대차,2026-09-04,20일 이동평균,407925.0
현대차,2026-09-07,종가,393000.0
현대차,2026-09-07,5일 이동평균,387700.0
현대차,2026-09-07,20일 이동평균,407800.0
현대차,2026-09-08,종가,385000.0
현대차,2026-09-08,5일 이동평균,384600.0
현대차,2026-09-08,20일 이동평균,406650.0
현대차,2026-09-09,종가,388000.0
현대차,2026-09-09,5일 이동평균,386600.0
현대차,2026-09-09,20일 이동평균,405900.0
